NAME,TEAM,OPP,GAME_ID,PLAYER_ID_AVG,GP,W,L,W_PCT,MIN_AVG,FGM_AVG,FGA_AVG,FG_PCT_AVG,FG3M_AVG,FG3A_AVG,FG3_PCT_AVG,FTM_AVG,FTA_AVG,FT_PCT_AVG,OREB_AVG,DREB_AVG,REB_AVG,AST_AVG,TOV_AVG,STL_AVG,BLK_AVG,BLKA,PF_AVG,PFD,PTS_AVG,PLUS_MINUS_AVG,DD2,TD3,GAME_ID_AVG,AWAYORHOME,STATUS,PLAYER_ID,JERSEYNUM,POSITION,STARTER,ONCOURT,PLAYED,NOTPLAYINGREASON,NOTPLAYINGDESCRIPTION,AST,BLK,BLKR,FGA,FGM,FG_PCT,PF_OFF,FOULSDRAWN,PF,PF_TECH,FTA,FTM,FT_PCT,MINUS,MIN,PLUS,PLUS_MINUS,PTS,PTS_FASTBREAK,PTS_PAINT,PTS_2NDCHANCE,DREB,OREB,REB,STL,FG3A,FG3M,FG3_PCT,TOV,FG2A,FG2M,FG2_PCT,DATE_UPDATED_EST,SET_EASY,TIER_EASY,SERIES_EASY,PLAY_EASY,DATE_MOMENT,TEAM_TS,COUNT_EASY,OWNED,UNIQUE_OWNERS,IN_PACKS,MINTED,TS_HELD,CS,LOW_ASK_EASY,4HCHANGE_EASY,24H,7D,LISTINGS,TSD,ROOKIE_PREMIERE,ROOKIE_MINT,ROOKIE_YEAR,EDITION_STATE,PLAY_ID,SET_ID,TS_LINK,SET_HARD,TIER_HARD,SERIES_HARD,PLAY_HARD,COUNT_HARD,LOW_ASK_HARD,4HCHANGE_HARD,AWAY_TEAM,AWAY_ID,HOME_TEAM,HOME_ID,PERIOD,GAME_CLOCK,AWAY_SCORE,HOME_SCORE,START_TIME,GAME_STATUS,EASY_MOMENT,HARD_MOMENT,SCORE,DIFFERENTIAL,FTM_PROJ
JaMychal Green,DEN,BKN,0022100453,203210,35,17,18,0.486,14.937952380952382,2.085714285714286,4.771428571428571,0.437,0.5428571428571428,2.1714285714285713,0.25,1.0285714285714285,1.2,0.857,0.8857142857142857,2.7714285714285714,3.657142857142857,0.8,0.9142857142857143,0.6857142857142857,0.4857142857142857,0.42857142857142855,2.1714285714285713,1,5.742857142857143,-120,0,0,0022100453,away,ACTIVE,203210.0,0,nan,Bench,-,0,nan,nan,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,2022-01-27 03:31,Base Set,Common,3,Dunk,2021-10-23 01:00:00+00:00,Denver Nuggets,60000,34776.0,0.0,13282.0,14899.0,0.0,2.0,3,0.0,0.0,50.0,2297.0,nan,nan,nan,nan,VISIBLE,a7b26613-132e-44c2-aab4-a821f758dcc2,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+a7b26613-132e-44c2-aab4-a821f758dcc2,Base Set,Common,1,Dunk,2850,30,0.0,DEN,1610612743,BKN,1610612751,4,,124,118,2022-01-26 20:00:00-05:00,Final,Base Set-Common-3-Dunk,Base Set-Common-1-Dunk,118-124,-6,0
James Ennis III,DEN,BKN,0022100453,203516,3,1,2,0.333,4.622222222222223,0.6666666666666666,2.0,0.333,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0,1.3333333333333333,-8,0,0,0022100453,away,nan,nan,nan,nan,None,-,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,2022-01-27 03:10,Base Set,Common,2,Layup,2021-02-07 00:00:00+00:00,Orlando Magic,12000,11070.0,0.0,786.0,148.0,0.0,12.0,12,-7.69,-7.69,20.0,751.0,True,False,False,False,VISIBLE,37fba682-33f9-4a38-8a42-5c99a88a822f,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+37fba682-33f9-4a38-8a42-5c99a88a822f,Base Set,Common,2,Layup,12000,12,-7.69,DEN,1610612743,BKN,1610612751,4,,124,118,2022-01-26 20:00:00-05:00,Final,Base Set-Common-2-Layup,Base Set-Common-2-Layup,118-124,-6,0
Jeff Green,DEN,BKN,0022100453,201145,43,24,19,0.558,25.221124031007754,4.0,7.674418604651163,0.521,0.813953488372093,2.372093023255814,0.343,2.0232558139534884,2.5348837209302326,0.798,0.5813953488372093,2.744186046511628,3.3255813953488373,1.2790697674418605,1.0,0.3023255813953488,0.4883720930232558,0.37209302325581395,2.372093023255814,2,10.837209302325581,16,1,0,0022100453,away,ACTIVE,201145.0,32,PF,Starter,-,1,nan,nan,1,0,0,4,2,0.5,0,3.0,2,0,3,2,0.666666666666666,56,23.983333333333334,60,4,6,2,4,2,6,1,7,0,1,0,0.0,0,3,2,0.666666666666666,2022-01-27 03:32,Base Set,Common,3,Layup,2021-10-30 02:00:00+00:00,Denver Nuggets,60000,35368.0,0.0,12705.0,14668.0,0.0,2.0,3,0.0,0.0,0.0,2472.0,nan,nan,nan,nan,VISIBLE,dfa01708-9c24-439c-854e-fb62ef23817b,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+dfa01708-9c24-439c-854e-fb62ef23817b,Base Set,Common,2,Dunk,12000,9,0.0,DEN,1610612743,BKN,1610612751,4,,124,118,2022-01-26 20:00:00-05:00,Final,Base Set-Common-3-Layup,Base Set-Common-2-Dunk,118-124,-6,2
Markus Howard,DEN,BKN,0022100453,1630210,17,8,9,0.471,6.9501960784313725,1.3529411764705883,3.764705882352941,0.359,1.1176470588235294,2.823529411764706,0.396,0.4117647058823529,0.47058823529411764,0.875,0.0,0.29411764705882354,0.29411764705882354,0.29411764705882354,0.35294117647058826,0.35294117647058826,0.0,0.17647058823529413,0.6470588235294118,0,4.235294117647059,-7,0,0,0022100453,away,ACTIVE,1630210.0,00,nan,Bench,-,0,nan,nan,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,DEN,1610612743,BKN,1610612751,4,,124,118,2022-01-26 20:00:00-05:00,Final,nan,nan,118-124,-6,0
Michael Porter Jr.,DEN,BKN,0022100453,1629008,9,5,4,0.556,29.449814814814815,4.111111111111111,11.444444444444445,0.359,1.1111111111111112,5.333333333333333,0.208,0.5555555555555556,1.0,0.556,1.0,5.555555555555555,6.555555555555555,1.8888888888888888,1.3333333333333333,1.1111111111111112,0.2222222222222222,0.4444444444444444,1.7777777777777777,1,9.88888888888889,58,1,0,0022100453,away,INACTIVE,1629008.0,1,nan,Bench,-,0,INACTIVE_INJURY,Lumbar Spine; Surgery,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,2022-01-27 03:08,Base Set,Common,2,Dunk,2021-02-26 02:00:00+00:00,Denver Nuggets,35000,32788.0,0.0,1837.0,387.0,0.0,12.0,5,0.0,0.0,0.0,1547.0,False,False,False,False,VISIBLE,707cca92-f283-496b-9850-2e135632a6ad,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+707cca92-f283-496b-9850-2e135632a6ad,Rising Stars,Rare,2,3 Pointer,2021,157,-0.63,DEN,1610612743,BKN,1610612751,4,,124,118,2022-01-26 20:00:00-05:00,Final,Base Set-Common-2-Dunk,Rising Stars-Rare-2-3 Pointer,118-124,-6,0
Monte Morris,DEN,BKN,0022100453,1628420,44,24,20,0.545,30.01840909090909,5.045454545454546,10.909090909090908,0.463,1.5681818181818181,4.340909090909091,0.361,0.8409090909090909,1.0227272727272727,0.822,0.36363636363636365,2.5681818181818183,2.9318181818181817,4.090909090909091,1.1590909090909092,0.75,0.11363636363636363,0.5227272727272727,1.2954545454545454,1,12.5,208,0,0,0022100453,away,ACTIVE,1628420.0,11,PG,Starter,-,1,nan,nan,4,0,1,9,4,0.444444444444444,0,1.0,1,0,2,2,1.0,60,27.95,63,3,10,0,4,0,4,0,4,1,2,0,0.0,0,7,4,0.5714285714285711,2022-01-27 03:05,2021 NBA Playoffs,Common,2,3 Pointer,2021-06-04 00:00:00+00:00,Denver Nuggets,12000,11053.0,0.0,947.0,53.0,0.0,20.0,15,0.0,0.0,15.38,192.0,nan,nan,nan,nan,VISIBLE,1695a4ff-4089-45dd-85ec-0abc8d280ee1,6783b9d8-44c5-49c7-87e0-be217af963e9,https://nbatopshot.com/listings/p2p/6783b9d8-44c5-49c7-87e0-be217af963e9+1695a4ff-4089-45dd-85ec-0abc8d280ee1,Base Set,Common,2,Handles,12000,18,-5.26,DEN,1610612743,BKN,1610612751,4,,124,118,2022-01-26 20:00:00-05:00,Final,2021 NBA Playoffs-Common-2-3 Pointer,Base Set-Common-2-Handles,118-124,-6,2
Nikola Jokic,DEN,BKN,0022100453,203999,42,25,17,0.595,33.23722222222222,10.071428571428571,17.642857142857142,0.571,1.5714285714285714,4.238095238095238,0.371,4.4523809523809526,5.523809523809524,0.806,2.7857142857142856,11.047619047619047,13.833333333333334,7.595238095238095,3.4761904761904763,1.380952380952381,0.7619047619047619,0.8333333333333334,2.5238095238095237,6,26.166666666666668,294,36,11,0022100453,away,ACTIVE,203999.0,15,C,Starter,-,1,nan,nan,8,0,0,13,8,0.615384615384615,0,9.0,5,0,8,8,1.0,82,35.166666666666664,88,6,26,4,12,6,8,2,10,1,2,2,1.0,2,11,6,0.545454545454545,2022-01-27 03:07,Base Set,Common,2,Jump Shot,2021-02-06 22:00:00+00:00,Denver Nuggets,40000,34242.0,0.0,3418.0,2360.0,0.0,12.0,9,0.0,0.0,0.0,1448.0,False,False,False,False,VISIBLE,02d6e132-4fd0-4fcc-aaeb-634a56e29ef9,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+02d6e132-4fd0-4fcc-aaeb-634a56e29ef9,2021 All-Star Game,Rare,2,Dunk,2021,243,1.25,DEN,1610612743,BKN,1610612751,4,,124,118,2022-01-26 20:00:00-05:00,Final,Base Set-Common-2-Jump Shot,2021 All-Star Game-Rare-2-Dunk,118-124,-6,8
P.J. Dozier,DEN,BKN,0022100453,1628408,18,9,9,0.5,18.91601851851852,2.0,5.5,0.364,0.8333333333333334,2.6666666666666665,0.313,0.5555555555555556,0.7222222222222222,0.769,0.7777777777777778,2.7222222222222223,3.5,1.6111111111111112,0.7222222222222222,0.6111111111111112,0.3333333333333333,0.2777777777777778,1.8333333333333333,1,5.388888888888889,-90,0,0,0022100453,away,nan,nan,nan,nan,None,-,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,DEN,1610612743,BKN,1610612751,4,,124,118,2022-01-26 20:00:00-05:00,Final,nan,nan,118-124,-6,0
Petr Cornelie,DEN,BKN,0022100453,1627822,13,3,10,0.231,2.9203846153846156,0.38461538461538464,1.1538461538461537,0.333,0.07692307692307693,0.6153846153846154,0.125,0.23076923076923078,0.3076923076923077,0.75,0.5384615384615384,0.5384615384615384,1.0769230769230769,0.23076923076923078,0.3076923076923077,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.5384615384615384,0,1.0769230769230769,8,0,0,0022100453,away,nan,nan,nan,nan,None,-,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,DEN,1610612743,BKN,1610612751,4,,124,118,2022-01-26 20:00:00-05:00,Final,nan,nan,118-124,-6,0
Rayjon Tucker,DEN,BKN,0022100453,1629730,3,1,2,0.333,9.756111111111112,0.3333333333333333,0.6666666666666666,0.5,0.3333333333333333,0.6666666666666666,0.5,1.0,1.3333333333333333,0.75,0.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,0.0,0.3333333333333333,0.0,0.0,1.0,0,2.0,3,0,0,0022100453,away,nan,nan,nan,nan,None,-,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,DEN,1610612743,BKN,1610612751,4,,124,118,2022-01-26 20:00:00-05:00,Final,nan,nan,118-124,-6,0
Vlatko Cancar,DEN,BKN,0022100453,1628427,14,7,7,0.5,10.891190476190475,1.5714285714285714,2.7857142857142856,0.564,0.5,0.8571428571428571,0.583,0.6428571428571429,0.8571428571428571,0.75,0.42857142857142855,1.2142857142857142,1.6428571428571428,0.9285714285714286,0.5714285714285714,0.14285714285714285,0.21428571428571427,0.14285714285714285,0.9285714285714286,1,4.285714285714286,14,0,0,0022100453,away,INACTIVE,1628427.0,31,nan,Bench,-,0,INACTIVE_INJURY,Right Foot; Surgery,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,DEN,1610612743,BKN,1610612751,4,,124,118,2022-01-26 20:00:00-05:00,Final,nan,nan,118-124,-6,0
Will Barton,DEN,BKN,0022100453,203115,41,22,19,0.537,32.68430894308943,5.853658536585366,13.536585365853659,0.432,2.3658536585365852,6.390243902439025,0.37,1.3170731707317074,1.6585365853658536,0.794,0.6585365853658537,4.2682926829268295,4.926829268292683,4.195121951219512,1.829268292682927,0.8536585365853658,0.4634146341463415,0.7560975609756098,1.4634146341463414,2,15.390243902439025,32,1,0,0022100453,away,ACTIVE,203115.0,5,SG,Starter,-,1,DNP_INJURY,Right Hamstring; Tightness,4,1,0,20,8,0.4,0,2.0,3,0,2,2,1.0,79,34.13333333333333,77,-2,21,0,10,4,7,3,10,2,8,3,0.375,3,12,5,0.416666666666667,2022-01-27 03:05,2021 NBA Playoffs,Common,2,Dunk,2021-06-10 01:30:00+00:00,Denver Nuggets,11500,10933.0,0.0,567.0,34.0,0.0,20.0,16,6.67,-5.88,6.67,313.0,False,False,False,False,VISIBLE,b03c032f-9e34-4639-b517-8e8569eb24a5,6783b9d8-44c5-49c7-87e0-be217af963e9,https://nbatopshot.com/listings/p2p/6783b9d8-44c5-49c7-87e0-be217af963e9+b03c032f-9e34-4639-b517-8e8569eb24a5,Base Set,Common,2,Dunk,12000,19,-5.0,DEN,1610612743,BKN,1610612751,4,,124,118,2022-01-26 20:00:00-05:00,Final,2021 NBA Playoffs-Common-2-Dunk,Base Set-Common-2-Dunk,118-124,-6,2
Zeke Nnaji,DEN,BKN,0022100453,1630192,31,19,12,0.613,15.082096774193548,2.193548387096774,4.32258064516129,0.507,0.9354838709677419,1.8709677419354838,0.5,1.032258064516129,1.6129032258064515,0.64,1.2903225806451613,2.129032258064516,3.4193548387096775,0.2903225806451613,0.3548387096774194,0.22580645161290322,0.25806451612903225,0.4838709677419355,1.7741935483870968,1,6.354838709677419,-27,0,0,0022100453,away,ACTIVE,1630192.0,22,nan,Bench,-,1,nan,nan,1,0,1,4,2,0.5,0,2.0,1,0,2,2,1.0,43,14.666666666666666,44,1,6,0,4,2,2,2,4,0,1,0,0.0,0,3,2,0.666666666666666,2022-01-27 03:06,Base Set,Common,2,Dunk,2021-02-11 02:00:00+00:00,Denver Nuggets,12000,10418.0,0.0,940.0,642.0,0.0,12.0,30,3.45,15.38,7.14,194.0,True,False,True,True,VISIBLE,99ed1382-c37c-4ee0-915f-139f6b58271a,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+99ed1382-c37c-4ee0-915f-139f6b58271a,Base Set,Common,2,Dunk,12000,30,3.45,DEN,1610612743,BKN,1610612751,4,,124,118,2022-01-26 20:00:00-05:00,Final,Base Set-Common-2-Dunk,Base Set-Common-2-Dunk,118-124,-6,2
Blake Griffin,BKN,DEN,0022100453,201933,37,23,14,0.622,18.14554054054054,2.189189189189189,5.756756756756757,0.38,0.5405405405405406,2.6486486486486487,0.204,1.0810810810810811,1.4864864864864864,0.727,1.135135135135135,3.27027027027027,4.405405405405405,2.108108108108108,0.43243243243243246,0.4864864864864865,0.2972972972972973,0.43243243243243246,1.9189189189189189,2,6.0,27,1,0,0022100453,home,ACTIVE,201933.0,2,nan,Bench,-,1,nan,nan,4,0,0,7,3,0.428571428571429,0,3.0,0,0,0,0,0.0,51,15.183333333333334,41,-10,6,0,6,2,3,2,5,0,2,0,0.0,0,5,3,0.6,2022-01-27 03:31,Base Set,Common,3,Jump Shot,2021-10-31 23:30:00+00:00,Brooklyn Nets,60000,35456.0,0.0,11858.0,15567.0,0.0,2.0,2,-33.33,-33.33,-33.33,2466.0,nan,nan,nan,nan,VISIBLE,503ffbd4-7d04-46b0-9f81-5bde33382c67,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+503ffbd4-7d04-46b0-9f81-5bde33382c67,Base Set,Common,2,Jump Shot,12000,16,6.67,DEN,1610612743,BKN,1610612751,4,,124,118,2022-01-26 20:00:00-05:00,Final,Base Set-Common-3-Jump Shot,Base Set-Common-2-Jump Shot,124-118,6,0
Bruce Brown,BKN,DEN,0022100453,1628971,39,22,17,0.564,21.04405982905983,2.6923076923076925,5.589743589743589,0.482,0.2564102564102564,0.8717948717948718,0.294,0.6666666666666666,0.8461538461538461,0.788,1.2820512820512822,3.051282051282051,4.333333333333333,1.1538461538461537,0.6923076923076923,1.0256410256410255,0.48717948717948717,0.48717948717948717,2.641025641025641,0,6.3076923076923075,-80,0,0,0022100453,home,ACTIVE,1628971.0,1,nan,Bench,-,1,nan,nan,1,0,0,1,0,0.0,0,0.0,3,0,0,0,0.0,41,11.7825,30,-11,0,0,0,0,2,1,3,0,0,0,0.0,1,1,0,0.0,2022-01-27 03:08,Base Set,Common,2,3 Pointer,2021-02-24 00:30:00+00:00,Brooklyn Nets,40000,35947.0,0.0,3104.0,1039.0,0.0,12.0,4,0.0,0.0,0.0,1326.0,False,False,False,False,VISIBLE,b02417b3-afc8-4b2b-b823-ad4a0013b09c,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+b02417b3-afc8-4b2b-b823-ad4a0013b09c,Base Set,Common,1,Dunk,3339,34,0.0,DEN,1610612743,BKN,1610612751,4,,124,118,2022-01-26 20:00:00-05:00,Final,Base Set-Common-2-3 Pointer,Base Set-Common-1-Dunk,124-118,6,0
Cam Thomas,BKN,DEN,0022100453,1630560,37,19,18,0.514,17.358918918918917,3.081081081081081,7.081081081081081,0.435,0.7027027027027027,2.72972972972973,0.257,0.8918918918918919,1.1081081081081081,0.805,0.16216216216216217,2.2162162162162162,2.3783783783783785,1.0,0.8108108108108109,0.4864864864864865,0.10810810810810811,0.3783783783783784,0.7837837837837838,0,7.756756756756757,-63,0,0,0022100453,home,ACTIVE,1630560.0,24,nan,Bench,-,1,nan,nan,1,0,0,14,8,0.5714285714285711,1,3.0,2,0,6,5,0.833333333333334,73,26.3,63,-10,25,0,2,0,1,0,1,0,6,4,0.666666666666666,4,8,4,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,DEN,1610612743,BKN,1610612751,4,,124,118,2022-01-26 20:00:00-05:00,Final,nan,nan,124-118,6,5
David Duke Jr.,BKN,DEN,0022100453,1630561,14,8,6,0.571,17.45904761904762,2.0714285714285716,5.571428571428571,0.372,0.5,1.7857142857142858,0.28,1.0,1.2142857142857142,0.824,1.9285714285714286,2.142857142857143,4.071428571428571,0.9285714285714286,0.5714285714285714,0.5,0.42857142857142855,0.7142857142857143,2.0,1,5.642857142857143,11,2,0,0022100453,home,INACTIVE,1630561.0,6,nan,Bench,-,0,INACTIVE_GLEAGUE_TWOWAY,nan,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,DEN,1610612743,BKN,1610612751,4,,124,118,2022-01-26 20:00:00-05:00,Final,nan,nan,124-118,6,0
Day'Ron Sharpe,BKN,DEN,0022100453,1630549,22,11,11,0.5,12.227424242424242,2.8636363636363638,4.863636363636363,0.589,0.045454545454545456,0.13636363636363635,0.333,0.6818181818181818,1.0454545454545454,0.652,2.4545454545454546,2.590909090909091,5.045454545454546,0.3181818181818182,1.0454545454545454,0.2727272727272727,0.5454545454545454,0.5909090909090909,2.1363636363636362,0,6.454545454545454,33,1,0,0022100453,home,INACTIVE,1630549.0,20,nan,Bench,-,0,INACTIVE_INJURY,Illness (non-Covid),0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,DEN,1610612743,BKN,1610612751,4,,124,118,2022-01-26 20:00:00-05:00,Final,nan,nan,124-118,6,0
DeAndre' Bembry,BKN,DEN,0022100453,1627761,42,25,17,0.595,19.65063492063492,2.5476190476190474,4.357142857142857,0.585,0.30952380952380953,0.7380952380952381,0.419,0.42857142857142855,0.7380952380952381,0.581,0.7380952380952381,2.4047619047619047,3.142857142857143,1.2380952380952381,0.6666666666666666,1.0,0.5,0.40476190476190477,2.0952380952380953,0,5.833333333333333,19,0,0,0022100453,home,ACTIVE,1627761.0,95,SG,Starter,-,1,nan,nan,3,0,0,11,7,0.636363636363636,1,0.0,5,0,0,0,0.0,66,26.233333333333334,65,-1,14,6,14,0,3,0,3,1,1,0,0.0,1,10,7,0.7,2022-01-27 03:31,Base Set,Common,3,Dunk,2021-10-31 23:30:00+00:00,Brooklyn Nets,60000,34580.0,0.0,12732.0,15929.0,0.0,2.0,3,0.0,0.0,50.0,2082.0,nan,nan,nan,nan,VISIBLE,a02a05a9-3b2c-4c81-a6c4-0e5af9c8211e,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+a02a05a9-3b2c-4c81-a6c4-0e5af9c8211e,Base Set,Common,2,Layup,12000,10,0.0,DEN,1610612743,BKN,1610612751,4,,124,118,2022-01-26 20:00:00-05:00,Final,Base Set-Common-3-Dunk,Base Set-Common-2-Layup,124-118,6,0
James Ennis III,BKN,DEN,0022100453,203516,2,1,1,0.5,6.841666666666667,1.0,3.5,0.286,0.5,1.0,0.5,0.0,0.0,0.0,1.0,1.5,2.5,0.0,0.0,0.5,0.5,0.0,0.0,0,2.5,9,0,0,0022100453,home,nan,nan,nan,nan,None,-,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,2022-01-27 03:10,Base Set,Common,2,Layup,2021-02-07 00:00:00+00:00,Orlando Magic,12000,11070.0,0.0,786.0,148.0,0.0,12.0,12,-7.69,-7.69,20.0,751.0,True,False,False,False,VISIBLE,37fba682-33f9-4a38-8a42-5c99a88a822f,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+37fba682-33f9-4a38-8a42-5c99a88a822f,Base Set,Common,2,Layup,12000,12,-7.69,DEN,1610612743,BKN,1610612751,4,,124,118,2022-01-26 20:00:00-05:00,Final,Base Set-Common-2-Layup,Base Set-Common-2-Layup,124-118,6,0
James Harden,BKN,DEN,0022100453,201935,42,26,16,0.619,36.978253968253966,6.761904761904762,16.095238095238095,0.42,2.357142857142857,7.0,0.337,7.071428571428571,8.119047619047619,0.871,0.9761904761904762,7.095238095238095,8.071428571428571,10.119047619047619,4.809523809523809,1.3095238095238095,0.7142857142857143,1.5,2.4047619047619047,5,22.952380952380953,55,28,9,0022100453,home,ACTIVE,201935.0,13,nan,Bench,-,0,DND_INJURY,Left Hamstring; Tightness ,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,2022-01-27 03:08,Base Set,Common,2,Assist,2021-02-14 01:30:00+00:00,Brooklyn Nets,40000,36456.0,0.0,2342.0,1212.0,0.0,12.0,11,0.0,0.0,10.0,1293.0,False,False,False,False,VISIBLE,97cf5248-fcb1-4531-bc73-3a0e01e710fb,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+97cf5248-fcb1-4531-bc73-3a0e01e710fb,2021 All-Star Game,Rare,2,3 Pointer,2021,318,-5.07,DEN,1610612743,BKN,1610612751,4,,124,118,2022-01-26 20:00:00-05:00,Final,Base Set-Common-2-Assist,2021 All-Star Game-Rare-2-3 Pointer,124-118,6,0
